"Borophagus,"Borophagus orc",4.4665,7.6000000000000005
"Vulpini","Vulpini",0.06885,0.06885
"Cynotherium","Cynotherium",0.06885,1.80585
"Euoplocyon,"Euoplocyon spissidens",18.2,18.2
"Protocyon,"Protocyon orcesi",0.39635000000000004,0.39635000000000004
"Phlaocyon,"Phlaocyon leucosteus",18.2,22.615000000000002
"Cynarctoides,"Cynarctoides roii",25.615000000000002,28.55
"Leptocyon","Leptocyon",11.95,25.615000000000002
"Protocyon","Protocyon",0.06885,1.29985
"Ectopocynus,"Ectopocynus simplicidens",18.2,18.2
"Euoplocyon,"Euoplocyon brachygnathus",14.785,18.2
"Otocyon,"Otocyon megalotis",0.00585,1.29985
"Leptocyon,"Leptocyon delicatus",25.615000000000002,25.615000000000002
"Paraenhydrocyon,"Paraenhydrocyon wallovianus",22.615000000000002,25.615000000000002
"Vulpes,"Vulpes chama",0.00585,1.6845
"Pseudalopex,"Pseudalopex gymnocercus",0.00585,1.6845
"Mesocyon,"Mesocyon brachyops",25.615000000000002,25.615000000000002
"Vulpes,"Vulpes vulpes",0.00585,2.894
"Cuon","Cuon",0.06885,0.4535
"Aelurodon,"Aelurodon asthenostylus",14.785,18.2
"Canis,"Canis ferox",3.35,7.6000000000000005
"Osbornodon,"Osbornodon renjiei",32.05,33.599999999999994
"Tephrocyon,"Tephrocyon rurestris",14.1815,14.785
"Canis,"Canis (Pseudalopex)",0.06885,1.29985
"Paraenhydrocyon,"Paraenhydrocyon josephi",22.615000000000002,25.615000000000002
"Epicyon,"Epicyon aelurodontoides",7.6000000000000005,7.6000000000000005
"Nyctereutes,"Nyctereutes procyonoides",0.06885,1.294
"Phlaocyon,"Phlaocyon minor",18.2,25.615000000000002
"Canis,"Canis adustus",0.00585,3.0940000000000003
"Urocyon,"Urocyon cinereoargenteus",0.00585,3.35
"Phlaocyon,"Phlaocyon marslandensis",18.2,18.2
"Cerdocyon,"Cerdocyon thous",0.00585,0.063
"Cynarctus,"Cynarctus wangi",14.785,14.785
"Phlaocyon","Phlaocyon",18.2,25.615000000000002
"Cynarctus,"Cynarctus saxatilis",14.785,14.785
"Protomarctus,"Protomarctus optatus",14.1815,18.205000000000002
"Nyctereutes","Nyctereutes",1.29985,7.0165
"Canis,"Canis familiaris",0.00585,1.294
"Ectopocynus,"Ectopocynus antiquus",25.615000000000002,32.05
"Cynarctoides,"Cynarctoides gawnae",14.1815,18.2
"Vulpes,"Vulpes stenognathus",1.05,14.785
"Oxetocyon,"Oxetocyon cuspidatus",32.05,32.05
"Cynarctoides,"Cynarctoides lemur",22.615000000000002,28.55
"Phlaocyon,"Phlaocyon latidens",25.615000000000002,32.05
"Canis","Canis",0.00585,12.809000000000001
"Tomarctus,"Tomarctus brevirostris",14.1815,18.2
"Cormocyon,"Cormocyon haydeni",22.615000000000002,25.615000000000002
"Leptocyon,"Leptocyon leidyi",14.785,22.615000000000002
"Philotrox,"Philotrox condoni",25.615000000000002,28.55
"Eucyon,"Eucyon davisi",3.35,14.1815
"Tomarctus,"Tomarctus hippophaga",14.1815,18.2
"Canis,"Canis edwardii",1.05,14.1815
"Osbornodon,"Osbornodon fricki",14.785,18.2
"Phlaocyon,"Phlaocyon multicuspus",22.615000000000002,22.615000000000002
"Protocyon,"Protocyon tarijensis",1.6845,1.6845
"Aelurodon,"Aelurodon montanensis",14.785,14.785
"Chrysocyon,"Chrysocyon nearcticus",3.35,3.35
"Gobicyon","Gobicyon",10.6515,12.719999999999999
"Carpocyon,"Carpocyon robustus",11.95,14.1815
"Enhydrocyon,"Enhydrocyon basilatus",22.615000000000002,22.615000000000002
"Carpocyon,"Carpocyon compressus",13.135000000000002,14.785
"Alopex,"Alopex lagopus",0.00585,1.05
"Aelurodon,"Aelurodon ferox",9.25,14.785
"Aelurodon,"Aelurodon wheelerianus",18.2,18.2
"Metatomarctus,"Metatomarctus canavus",14.1815,18.2
"Nyctereutes,"Nyctereutes abdeslami",3.0940000000000003,3.0940000000000003
"Oxetocyon","Oxetocyon",32.05,32.05
"Leptocyon,"Leptocyon tejonensis",11.95,11.95
"Dusicyon,"Dusicyon culpaeus",1.29985,1.29985
"Paratomarctus,"Paratomarctus euthos",9.25,14.1815
"Xenocyon,"Xenocyon lycaonoides",0.4535,1.6845
"Theriodictis,"Theriodictis floridanus",3.35,3.35
"Theriodictis","Theriodictis",0.06885,1.6845
"Hesperocyon,"Hesperocyon gregarius",32.05,38.8
"Paracynarctus,"Paracynarctus sinclairi",14.785,18.2
"Leptocyon,"Leptocyon douglassi",25.615000000000002,28.55
"Canis,"Canis rufus",0.06885,3.35
"Phlaocyon,"Phlaocyon achoros",22.615000000000002,22.615000000000002
"Alopex","Alopex",2.6723500000000002,2.6723500000000002
"Cynarctoides,"Cynarctoides harlowi",22.615000000000002,22.615000000000002
"Neovulpavus,"Neovulpavus washakius",43.3,43.3
"Protocyon,"Protocyon troglodytes",0.063,1.294
"Canis,"Canis cedazoensis",1.05,1.05
"Canis,"Canis lupus",0.00585,3.0940000000000003
"Cynarctus,"Cynarctus marylandica",14.895,18.205000000000002
"Otocyon","Otocyon",0.39635000000000004,3.0940000000000003
"Chrysocyon","Chrysocyon",1.294,1.294
"Borophagus,"Borophagus diversidens",3.35,3.35
"Canidae","Canidae",0.06885,35.55
"Speothos,"Speothos venaticus",0.00585,0.00585
"Eucyon","Eucyon",3.9605,8.470500000000001
"Xenocyon,"Xenocyon texanus",1.05,1.05
"Aelurodon","Aelurodon",8.470500000000001,14.785
"Cynodictis","Cynodictis",31.0,52.2
"Dusicyon,"Dusicyon avus",0.06885,0.3965
"Cynarctus","Cynarctus",11.95,14.785
"Cynarctus,"Cynarctus voorhiesi",11.95,11.95
"Xenocyon","Xenocyon",0.4535,1.6845
"Cubacyon,"Cubacyon transversidens",1.294,1.294
"Enhydrocyon,"Enhydrocyon pahinsintewakpa",22.615000000000002,28.55
"Vulpes,"Vulpes velox",0.063,3.35
